epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
150,567.849,0.35672,0.8995,0.91342,0.72564,0.8601,0.85094,0.80717,0.3631,0.87535,0.85802,5.14402e-05,5.14402e-05,5.14402e-05
151,571.624,0.34634,0.8661,0.88039,0.75281,0.81634,0.85061,0.80424,0.36403,0.87712,0.86009,5.047e-05,5.047e-05,5.047e-05
152,575.394,0.35783,0.84885,0.87336,0.78519,0.82029,0.85481,0.8085,0.36594,0.87768,0.86086,4.94998e-05,4.94998e-05,4.94998e-05
153,579.094,0.34278,0.86052,0.84875,0.79337,0.81822,0.8532,0.8086,0.36708,0.86871,0.86043,4.85296e-05,4.85296e-05,4.85296e-05
154,582.849,0.35847,0.8475,0.87992,0.78025,0.82973,0.85297,0.80322,0.36607,0.86193,0.8594,4.75594e-05,4.75594e-05,4.75594e-05
155,586.573,0.33475,0.8247,0.86139,0.75687,0.85317,0.85128,0.80319,0.36425,0.86116,0.85796,4.65892e-05,4.65892e-05,4.65892e-05
156,590.348,0.34686,0.88686,0.88236,0.76306,0.84776,0.85309,0.80289,0.36468,0.85985,0.85783,4.5619e-05,4.5619e-05,4.5619e-05
157,593.997,0.33774,0.80494,0.87694,0.75555,0.8549,0.85458,0.80728,0.3646,0.85833,0.85879,4.46488e-05,4.46488e-05,4.46488e-05
158,597.708,0.35541,0.8457,0.8784,0.75394,0.86543,0.85936,0.81115,0.36676,0.857,0.85993,4.36786e-05,4.36786e-05,4.36786e-05
159,601.455,0.35076,0.80338,0.89441,0.77322,0.84009,0.86051,0.81074,0.36779,0.85595,0.86068,4.27084e-05,4.27084e-05,4.27084e-05
160,605.209,0.38734,0.92828,0.88454,0.80423,0.82947,0.85882,0.81049,0.36606,0.85582,0.86055,4.17382e-05,4.17382e-05,4.17382e-05
161,608.938,0.34922,0.84654,0.87944,0.80421,0.81745,0.86092,0.81056,0.36606,0.85193,0.86075,4.0768e-05,4.0768e-05,4.0768e-05
162,612.721,0.34679,0.88379,0.87282,0.80801,0.81604,0.85967,0.80793,0.36665,0.85448,0.86044,3.97978e-05,3.97978e-05,3.97978e-05
163,616.483,0.34374,0.81901,0.87257,0.81053,0.80847,0.85092,0.79928,0.36349,0.85642,0.85886,3.88276e-05,3.88276e-05,3.88276e-05
164,620.311,0.34586,0.82224,0.87607,0.80271,0.83947,0.85707,0.81148,0.36188,0.86605,0.85566,3.78574e-05,3.78574e-05,3.78574e-05
165,624.034,0.35168,0.75659,0.87091,0.7893,0.84473,0.85414,0.80714,0.36354,0.8758,0.85658,3.68872e-05,3.68872e-05,3.68872e-05
166,627.768,0.34736,0.87754,0.86035,0.79811,0.82891,0.85275,0.8042,0.3646,0.87935,0.85854,3.5917e-05,3.5917e-05,3.5917e-05
167,631.553,0.34931,0.85393,0.8794,0.8014,0.82233,0.85595,0.80771,0.36324,0.87489,0.8586,3.49468e-05,3.49468e-05,3.49468e-05
