epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
108,827.64,0.37855,0.81728,0.87876,0.835,0.86668,0.90016,0.85052,0.36658,0.71562,0.84579,8.83336e-05,8.83336e-05,8.83336e-05
109,835.339,0.37091,0.7885,0.88158,0.85861,0.84553,0.89193,0.84025,0.36591,0.71603,0.84004,8.68202e-05,8.68202e-05,8.68202e-05
110,842.957,0.3511,0.78225,0.87141,0.87704,0.84133,0.89083,0.83579,0.36584,0.72694,0.84027,8.53098e-05,8.53098e-05,8.53098e-05
111,850.627,0.37244,0.81951,0.88307,0.86354,0.86647,0.899,0.84684,0.36935,0.72661,0.84371,8.38027e-05,8.38027e-05,8.38027e-05
112,858.3,0.3685,0.77069,0.87137,0.86712,0.86117,0.90187,0.8499,0.36519,0.70308,0.84526,8.22994e-05,8.22994e-05,8.22994e-05
113,866.025,0.35444,0.76361,0.8729,0.86357,0.85449,0.89681,0.84778,0.36324,0.71474,0.83854,8.08003e-05,8.08003e-05,8.08003e-05
114,873.45,0.38277,0.8531,0.89793,0.87484,0.84441,0.89137,0.84045,0.36089,0.71778,0.8402,7.93056e-05,7.93056e-05,7.93056e-05
115,881.027,0.3724,0.81963,0.88828,0.835,0.85681,0.89324,0.8412,0.35953,0.72195,0.84056,7.78157e-05,7.78157e-05,7.78157e-05
116,888.593,0.35585,0.75852,0.86233,0.83687,0.85018,0.89108,0.83785,0.35665,0.71282,0.83942,7.63311e-05,7.63311e-05,7.63311e-05
117,896.091,0.36948,0.80191,0.87486,0.82858,0.85912,0.89705,0.85021,0.3599,0.69746,0.84197,7.48521e-05,7.48521e-05,7.48521e-05
118,903.43,0.35479,0.74534,0.86891,0.82596,0.85922,0.88825,0.83917,0.36251,0.72616,0.83885,7.3379e-05,7.3379e-05,7.3379e-05
119,910.927,0.39326,0.84658,0.89421,0.85193,0.8567,0.88833,0.8388,0.3625,0.7256,0.84113,7.19123e-05,7.19123e-05,7.19123e-05
120,918.526,0.37316,0.77079,0.87753,0.85295,0.85793,0.89132,0.84024,0.36443,0.73014,0.84124,7.04522e-05,7.04522e-05,7.04522e-05
121,925.926,0.34894,0.73389,0.87976,0.87473,0.83673,0.88517,0.83226,0.36231,0.72429,0.83831,6.89992e-05,6.89992e-05,6.89992e-05
122,933.289,0.36349,0.79179,0.87607,0.81509,0.87566,0.88546,0.83553,0.36262,0.69943,0.84067,6.75535e-05,6.75535e-05,6.75535e-05
123,940.863,0.37149,0.77899,0.88221,0.82058,0.87971,0.89501,0.84362,0.36448,0.69313,0.84454,6.61156e-05,6.61156e-05,6.61156e-05
124,948.36,0.39389,0.80388,0.88146,0.84669,0.88795,0.89933,0.84704,0.36128,0.70822,0.83683,6.46859e-05,6.46859e-05,6.46859e-05
125,955.848,0.37112,0.76725,0.87028,0.85399,0.87279,0.89647,0.84511,0.36294,0.71117,0.83687,6.32646e-05,6.32646e-05,6.32646e-05
126,963.315,0.35694,0.77485,0.87618,0.84634,0.86319,0.89279,0.83838,0.36486,0.72151,0.8359,6.18521e-05,6.18521e-05,6.18521e-05
127,970.743,0.36476,0.77073,0.86778,0.85515,0.86337,0.89488,0.84501,0.3601,0.7048,0.83693,6.04487e-05,6.04487e-05,6.04487e-05
128,978.286,0.35158,0.73993,0.86391,0.85085,0.87444,0.90227,0.84935,0.36272,0.70275,0.83924,5.90549e-05,5.90549e-05,5.90549e-05
