epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
104,802.831,0.34931,0.78477,0.87761,0.81758,0.85321,0.85167,0.79542,0.37112,0.81273,0.85104,9.44097e-05,9.44097e-05,9.44097e-05
105,810.89,0.35631,0.81426,0.86634,0.8313,0.83616,0.84846,0.79489,0.3652,0.81623,0.84619,9.28881e-05,9.28881e-05,9.28881e-05
106,819.017,0.34573,0.82904,0.87318,0.83368,0.81809,0.84831,0.79218,0.36089,0.82203,0.84454,9.13679e-05,9.13679e-05,9.13679e-05
107,827.091,0.3497,0.80802,0.87345,0.8253,0.81934,0.84743,0.79511,0.3648,0.80796,0.84773,8.98496e-05,8.98496e-05,8.98496e-05
108,835.339,0.36265,0.85368,0.87839,0.7792,0.87371,0.87186,0.81898,0.3627,0.77073,0.84338,8.83336e-05,8.83336e-05,8.83336e-05
109,843.35,0.33829,0.80408,0.86717,0.84224,0.8408,0.87059,0.81894,0.36316,0.76015,0.84541,8.68202e-05,8.68202e-05,8.68202e-05
110,851.439,0.33552,0.74027,0.86336,0.81033,0.85656,0.86193,0.8067,0.36522,0.77894,0.845,8.53098e-05,8.53098e-05,8.53098e-05
111,859.524,0.34677,0.80753,0.8773,0.82422,0.84643,0.85993,0.80632,0.36579,0.77606,0.8484,8.38027e-05,8.38027e-05,8.38027e-05
112,868.427,0.33703,0.74576,0.86781,0.8552,0.83109,0.85509,0.79882,0.36439,0.78687,0.84336,8.22994e-05,8.22994e-05,8.22994e-05
113,876.387,0.33219,0.74117,0.85972,0.83487,0.84942,0.85529,0.80489,0.35927,0.81306,0.84152,8.08003e-05,8.08003e-05,8.08003e-05
114,884.818,0.3737,0.87124,0.89257,0.85281,0.82721,0.85787,0.80829,0.36043,0.81213,0.84498,7.93056e-05,7.93056e-05,7.93056e-05
115,892.687,0.34903,0.83163,0.87797,0.82628,0.82959,0.84885,0.79917,0.36175,0.82058,0.84111,7.78157e-05,7.78157e-05,7.78157e-05
116,900.844,0.35333,0.79046,0.87169,0.83417,0.8381,0.85402,0.80455,0.36171,0.81071,0.83933,7.63311e-05,7.63311e-05,7.63311e-05
117,909.41,0.35408,0.81409,0.87467,0.84228,0.84475,0.85654,0.80701,0.35853,0.8028,0.83959,7.48521e-05,7.48521e-05,7.48521e-05
118,917.54,0.33459,0.73415,0.87438,0.84132,0.84041,0.85696,0.80211,0.36785,0.80106,0.84302,7.3379e-05,7.3379e-05,7.3379e-05
119,925.59,0.36978,0.83381,0.88192,0.84251,0.84412,0.86484,0.80934,0.359,0.78113,0.84049,7.19123e-05,7.19123e-05,7.19123e-05
120,933.608,0.33946,0.73999,0.86298,0.79324,0.85956,0.86304,0.81386,0.36063,0.79776,0.83859,7.04522e-05,7.04522e-05,7.04522e-05
121,941.638,0.33233,0.71395,0.86091,0.82632,0.84118,0.86284,0.81057,0.35937,0.79775,0.83779,6.89992e-05,6.89992e-05,6.89992e-05
122,950.382,0.33149,0.7465,0.86139,0.81796,0.85597,0.86048,0.80447,0.36347,0.8017,0.84093,6.75535e-05,6.75535e-05,6.75535e-05
123,958.49,0.35513,0.79966,0.87996,0.84236,0.84407,0.86099,0.81038,0.36143,0.78435,0.84285,6.61156e-05,6.61156e-05,6.61156e-05
124,966.68,0.36341,0.80549,0.88149,0.84367,0.84254,0.85631,0.80078,0.36297,0.77525,0.84273,6.46859e-05,6.46859e-05,6.46859e-05
125,975.057,0.34815,0.75347,0.87106,0.83376,0.84299,0.85823,0.80275,0.36367,0.77657,0.84409,6.32646e-05,6.32646e-05,6.32646e-05
126,983.106,0.34046,0.77262,0.8705,0.81368,0.85441,0.86046,0.80584,0.36449,0.79157,0.84237,6.18521e-05,6.18521e-05,6.18521e-05
127,991.223,0.35184,0.7668,0.87119,0.79163,0.85827,0.86137,0.80633,0.36216,0.81465,0.8411,6.04487e-05,6.04487e-05,6.04487e-05
128,999.466,0.34729,0.77353,0.87124,0.82481,0.84677,0.86155,0.80882,0.36175,0.81671,0.83783,5.90549e-05,5.90549e-05,5.90549e-05
129,1007.57,0.33805,0.75543,0.86268,0.82895,0.84235,0.85933,0.80511,0.36516,0.81343,0.84094,5.76709e-05,5.76709e-05,5.76709e-05
130,1015.73,0.34228,0.73879,0.8637,0.82607,0.85304,0.85833,0.80555,0.35842,0.79264,0.83809,5.62971e-05,5.62971e-05,5.62971e-05
131,1023.74,0.32859,0.71245,0.86783,0.83951,0.85057,0.85969,0.80875,0.3617,0.78451,0.83781,5.49338e-05,5.49338e-05,5.49338e-05
132,1031.86,0.32482,0.7158,0.86087,0.82989,0.85689,0.86018,0.80719,0.3622,0.79031,0.83794,5.35814e-05,5.35814e-05,5.35814e-05
133,1039.88,0.32725,0.73065,0.8602,0.83205,0.85615,0.86011,0.80751,0.36176,0.79544,0.83828,5.22403e-05,5.22403e-05,5.22403e-05
134,1047.96,0.33508,0.74659,0.86519,0.83565,0.84619,0.86439,0.81637,0.36274,0.81036,0.83845,5.09106e-05,5.09106e-05,5.09106e-05
135,1056.08,0.34589,0.74351,0.86836,0.82073,0.852,0.8638,0.8153,0.36364,0.7993,0.84055,4.95928e-05,4.95928e-05,4.95928e-05
136,1064.13,0.33761,0.73482,0.86323,0.80851,0.84416,0.86507,0.81028,0.36027,0.79723,0.84035,4.82872e-05,4.82872e-05,4.82872e-05
137,1072.72,0.33936,0.73069,0.87238,0.82488,0.84172,0.86444,0.81321,0.36271,0.78716,0.84048,4.69941e-05,4.69941e-05,4.69941e-05
138,1081,0.34504,0.75099,0.87317,0.82914,0.84948,0.86673,0.8127,0.35927,0.79332,0.83802,4.57138e-05,4.57138e-05,4.57138e-05
